title;link;rub_price;year;mileage;engine_capacity;hp;fuel_type;gearbox;carbody;city;ad_living_time;transmission;color
18.0;https://auto.ru/cars/used/sale/renault/logan/1104673929-1f7a19b6/;980000.0;2019.0;39000.0;1.6;113.0;0.0;3.0;15.0;104.0;4 часа назад;1.0;2.0
36.0;https://auto.ru/cars/used/sale/bmw/x5/1105119236-173d7797/;3760000.0;2016.0;56000.0;2.0;245.0;3.0;1.0;3.0;104.0;4 часа назад;0.0;9.0
9.0;https://auto.ru/cars/used/sale/mitsubishi/outlander/1105066027-980c26d7/;1510000.0;2013.0;104000.0;2.0;121.0;3.0;1.0;3.0;5.0;4 часа назад;0.0;9.0
55.0;https://auto.ru/cars/used/sale/hyundai/solaris/1105166390-c972b09a/;1340000.0;2020.0;33000.0;1.6;123.0;0.0;1.0;15.0;104.0;4 часа назад;1.0;11.0
55.0;https://auto.ru/cars/used/sale/hyundai/getz/1104788397-396021a5/;320000.0;2006.0;152000.0;1.6;105.0;0.0;1.0;1.0;104.0;4 часа назад;1.0;9.0
61.0;https://auto.ru/cars/used/sale/ford/focus/1105001034-b4d9e134/;450000.0;2008.0;184000.0;1.4;80.0;0.0;3.0;15.0;104.0;4 часа назад;1.0;2.0
27.0;https://auto.ru/cars/used/sale/mercedes/a_klasse/1105170913-8f603c20/;600000.0;2007.0;197000.0;2.0;140.0;1.0;3.0;1.0;104.0;4 часа назад;1.0;0.0
8.0;https://auto.ru/cars/used/sale/land_rover/range_rover/1105256974-627a44f9/;4670000.0;2016.0;83000.0;4.4;339.0;1.0;1.0;3.0;104.0;4 часа назад;0.0;5.0
8.0;https://auto.ru/cars/used/sale/land_rover/discovery/1105270784-ff776845/;1980000.0;2013.0;178000.0;2.7;190.0;1.0;3.0;3.0;104.0;4 часа назад;0.0;1.0
50.0;https://auto.ru/cars/used/sale/chevrolet/lanos/1105241689-b67a8190/;210000.0;2008.0;179000.0;1.5;86.0;0.0;3.0;15.0;104.0;4 часа назад;1.0;6.0
61.0;https://auto.ru/cars/used/sale/ford/focus/1104977464-b35bc1f4/;550000.0;2012.0;156000.0;2.0;160.0;0.0;2.0;15.0;104.0;4 часа назад;1.0;8.0
37.0;https://auto.ru/cars/used/sale/volvo/xc90/1104993843-df13de10/;820000.0;2006.0;189000.0;4.4;315.0;0.0;1.0;3.0;104.0;33 минуты назад;0.0;1.0
52.0;https://auto.ru/cars/used/sale/suzuki/grand_vitara/1105052228-dc11bad8/;890000.0;2011.0;129000.0;2.0;140.0;0.0;1.0;3.0;104.0;4 часа назад;0.0;8.0
9.0;https://auto.ru/cars/used/sale/mitsubishi/outlander/1105099911-c571f847/;1630000.0;2014.0;56000.0;2.0;121.0;3.0;1.0;3.0;104.0;4 часа назад;0.0;11.0
55.0;https://auto.ru/cars/used/sale/hyundai/creta/1105198277-df4a0896/;1480000.0;2018.0;43000.0;1.4;90.0;1.0;3.0;3.0;104.0;4 часа назад;1.0;1.0
25.0;https://auto.ru/cars/used/sale/cadillac/ct6/1104930571-685c1977/;4020000.0;2018.0;61000.0;3.7;335.0;0.0;1.0;15.0;104.0;5 часов назад;0.0;1.0
55.0;https://auto.ru/cars/used/sale/hyundai/creta/1105198278-0548e3a5/;1370000.0;2016.0;86000.0;1.4;90.0;1.0;3.0;3.0;104.0;4 часа назад;1.0;1.0
18.0;https://auto.ru/cars/used/sale/renault/sandero/1105171467-e25e793f/;970000.0;2019.0;44000.0;1.6;82.0;0.0;3.0;1.0;104.0;3 часа назад;1.0;3.0
13.0;https://auto.ru/cars/used/sale/mazda/6/1105297917-c595b039/;1840000.0;2018.0;92000.0;2.2;175.0;1.0;3.0;15.0;5.0;3 часа назад;1.0;9.0
48.0;https://auto.ru/cars/used/sale/vaz/kalina/1105235395-51f29f2e/;440000.0;2015.0;73000.0;1.6;87.0;0.0;1.0;1.0;124.0;4 часа назад;1.0;11.0
48.0;https://auto.ru/cars/used/sale/vaz/granta/1105200007-ceac4333/;380000.0;2015.0;191000.0;1.6;87.0;0.0;1.0;15.0;124.0;4 часа назад;1.0;8.0
48.0;https://auto.ru/cars/used/sale/vaz/granta/1105296238-9ab1046f/;490000.0;2018.0;70000.0;1.6;106.0;0.0;2.0;15.0;14.0;5 часов назад;1.0;11.0
48.0;https://auto.ru/cars/used/sale/vaz/2110/1105298469-3341b598/;100000.0;2002.0;283000.0;1.6;81.0;0.0;3.0;15.0;114.0;17 минут назад;1.0;8.0
49.0;https://auto.ru/cars/used/sale/volkswagen/tiguan/1105007311-32c887ef/;1160000.0;2012.0;164000.0;2.0;200.0;0.0;1.0;3.0;124.0;3 часа назад;1.0;9.0
36.0;https://auto.ru/cars/used/sale/bmw/x5/1105119236-173d7797/;3760000.0;2016.0;56000.0;2.0;245.0;3.0;1.0;3.0;104.0;4 часа назад;0.0;9.0
9.0;https://auto.ru/cars/used/sale/mitsubishi/pajero/1104685519-3de5fe43/;1400000.0;2011.0;242000.0;3.5;189.0;0.0;3.0;3.0;5.0;4 часа назад;0.0;1.0
36.0;https://auto.ru/cars/used/sale/bmw/3er/1105278479-522f5151/;;2014.0;133000.0;2.0;184.0;0.0;1.0;15.0;135.0;NODATA;2.0;1.0
36.0;https://auto.ru/cars/used/sale/bmw/x5/1105256956-bfab5ced/;4060000.0;2017.0;110000.0;3.0;218.0;1.0;1.0;3.0;135.0;4 часа назад;0.0;1.0
26.0;https://auto.ru/cars/used/sale/toyota/rav_4/1104847940-f21788ff/;2280000.0;2016.0;101000.0;2.0;146.0;0.0;3.0;3.0;124.0;3 часа назад;0.0;5.0
22.0;https://auto.ru/cars/used/sale/lifan/x60/1104937035-c226ff46/;860000.0;2016.0;74000.0;1.8;128.0;0.0;0.0;3.0;101.0;4 часа назад;1.0;5.0
36.0;https://auto.ru/cars/used/sale/bmw/5er/1105256978-4a51fb45/;4460000.0;2019.0;40000.0;3.0;265.0;1.0;1.0;15.0;135.0;4 часа назад;2.0;8.0
36.0;https://auto.ru/cars/used/sale/bmw/1er/1105094212-6070729a/;2370000.0;2018.0;33000.0;1.5;109.0;0.0;3.0;1.0;104.0;4 часа назад;2.0;11.0
58.0;https://auto.ru/cars/used/sale/infiniti/g35/1105274669-5f1782d2/;520000.0;2007.0;238000.0;3.5;309.0;0.0;1.0;15.0;27.0;18 минут назад;2.0;1.0
20.0;https://auto.ru/cars/used/sale/opel/antara/1104971651-911f918e/;820000.0;2011.0;204000.0;2.0;127.0;1.0;1.0;3.0;104.0;4 часа назад;1.0;2.0
36.0;https://auto.ru/cars/used/sale/bmw/5er/1105145626-eb52b7ab/;2210000.0;2013.0;153000.0;4.4;449.0;0.0;1.0;15.0;135.0;4 часа назад;0.0;11.0
18.0;https://auto.ru/cars/used/sale/renault/duster/1105270788-93e308dd/;1040000.0;2013.0;25000.0;1.5;90.0;1.0;3.0;3.0;104.0;4 часа назад;0.0;1.0
15.0;https://auto.ru/cars/used/sale/kia/rio/1105100294-4f1bf866/;1410000.0;2018.0;36000.0;1.4;100.0;0.0;1.0;1.0;104.0;4 часа назад;1.0;8.0
9.0;https://auto.ru/cars/used/sale/mitsubishi/pajero/1105296384-77ee16c2/;1130000.0;2007.0;491000.0;2.5;178.0;1.0;1.0;3.0;125.0;3 часа назад;0.0;2.0
13.0;https://auto.ru/cars/used/sale/mazda/cx_5/1105019442-4e01ad4d/;2110000.0;2016.0;48000.0;2.2;150.0;1.0;1.0;3.0;104.0;4 часа назад;0.0;3.0
9.0;https://auto.ru/cars/used/sale/mitsubishi/outlander/1105274361-5d02a258/;1990000.0;2019.0;21000.0;2.0;146.0;0.0;0.0;3.0;104.0;4 часа назад;1.0;11.0
61.0;https://auto.ru/cars/used/sale/ford/c_max/1105052226-3ceff589/;430000.0;2008.0;217000.0;1.6;109.0;1.0;3.0;4.0;104.0;4 часа назад;1.0;1.0
55.0;https://auto.ru/cars/used/sale/hyundai/creta/1105198278-0548e3a5/;1370000.0;2016.0;86000.0;1.4;90.0;1.0;3.0;3.0;104.0;4 часа назад;1.0;1.0
48.0;https://auto.ru/cars/used/sale/vaz/kalina/1105235395-51f29f2e/;440000.0;2015.0;73000.0;1.6;87.0;0.0;1.0;1.0;124.0;4 часа назад;1.0;11.0
27.0;https://auto.ru/cars/used/sale/mercedes/a_klasse/1105170913-8f603c20/;600000.0;2007.0;197000.0;2.0;140.0;1.0;3.0;1.0;104.0;4 часа назад;1.0;0.0
13.0;https://auto.ru/cars/used/sale/mazda/6/1105294572-8c0968f5/;1310000.0;2014.0;160000.0;2.0;145.0;0.0;1.0;15.0;124.0;5 часов назад;1.0;1.0
55.0;https://auto.ru/cars/used/sale/hyundai/solaris/1105140441-35a2b02c/;570000.0;2013.0;119000.0;1.6;123.0;0.0;3.0;15.0;104.0;4 часа назад;1.0;9.0
55.0;https://auto.ru/cars/used/sale/hyundai/creta/1105087743-070bf1f6/;1650000.0;2020.0;9000.0;1.6;121.0;0.0;3.0;3.0;104.0;4 часа назад;0.0;11.0
18.0;https://auto.ru/cars/used/sale/renault/duster/1105008267-05599cab/;1200000.0;2018.0;130000.0;1.6;114.0;0.0;3.0;3.0;114.0;3 часа назад;0.0;9.0
13.0;https://auto.ru/cars/used/sale/mazda/cx_5/1104914905-a28e16a8/;1660000.0;2014.0;164000.0;2.0;155.0;0.0;3.0;3.0;124.0;3 часа назад;1.0;8.0
26.0;https://auto.ru/cars/used/sale/toyota/rav_4/1104910702-4e738629/;1450000.0;2012.0;146000.0;2.4;170.0;0.0;0.0;3.0;124.0;3 часа назад;0.0;8.0
26.0;https://auto.ru/cars/used/sale/toyota/rav_4/1104910394-a38f16a8/;1290000.0;2011.0;176000.0;2.2;149.0;1.0;1.0;3.0;124.0;3 часа назад;0.0;8.0
52.0;https://auto.ru/cars/used/sale/suzuki/grand_vitara/1105052228-dc11bad8/;890000.0;2011.0;129000.0;2.0;140.0;0.0;1.0;3.0;104.0;4 часа назад;0.0;8.0
12.0;https://auto.ru/cars/used/sale/skoda/octavia/1104637526-e5841381/;660000.0;2014.0;121000.0;1.6;90.0;1.0;3.0;7.0;114.0;4 часа назад;1.0;1.0
55.0;https://auto.ru/cars/used/sale/hyundai/creta/1105158484-284808fa/;1490000.0;2017.0;83000.0;1.6;121.0;0.0;1.0;3.0;124.0;3 часа назад;0.0;2.0
13.0;https://auto.ru/cars/used/sale/mazda/6/1104938476-509d684c/;340000.0;2006.0;290000.0;3.0;222.0;0.0;3.0;15.0;23.0;4 часа назад;1.0;2.0
18.0;https://auto.ru/cars/used/sale/renault/sandero/1105171467-e25e793f/;970000.0;2019.0;44000.0;1.6;82.0;0.0;3.0;1.0;104.0;3 часа назад;1.0;3.0
18.0;https://auto.ru/cars/used/sale/renault/duster/1105246426-9e23624d/;850000.0;2015.0;11000.0;1.6;114.0;0.0;3.0;3.0;124.0;3 часа назад;1.0;8.0
50.0;https://auto.ru/cars/used/sale/chevrolet/aveo/1104924691-dc5f9382/;620000.0;2014.0;82000.0;1.6;115.0;0.0;3.0;15.0;124.0;3 часа назад;1.0;11.0
15.0;https://auto.ru/cars/used/sale/kia/sportage/1105238314-24f0e2a7/;1330000.0;2014.0;102000.0;2.0;166.0;0.0;3.0;3.0;104.0;4 часа назад;0.0;2.0
8.0;https://auto.ru/cars/used/sale/land_rover/range_rover_sport/1105240884-6134a3ce/;1690000.0;2011.0;170000.0;5.0;375.0;0.0;1.0;3.0;104.0;4 часа назад;0.0;5.0
15.0;https://auto.ru/cars/used/sale/kia/sportage/1105003794-d33995ee/;2210000.0;2020.0;21000.0;1.6;136.0;1.0;2.0;3.0;104.0;4 часа назад;1.0;11.0
55.0;https://auto.ru/cars/used/sale/hyundai/tucson/1104154413-f330ea5f/;780000.0;2008.0;188000.0;2.0;112.0;1.0;1.0;3.0;104.0;4 часа назад;0.0;13.0
49.0;https://auto.ru/cars/used/sale/volkswagen/tiguan/1105066039-8b19c3c3/;1320000.0;2011.0;187000.0;2.0;200.0;0.0;3.0;3.0;124.0;3 часа назад;0.0;3.0
18.0;https://auto.ru/cars/used/sale/renault/duster/1105270788-93e308dd/;1040000.0;2013.0;25000.0;1.5;90.0;1.0;3.0;3.0;104.0;4 часа назад;0.0;1.0
55.0;https://auto.ru/cars/used/sale/hyundai/creta/1105087743-070bf1f6/;1650000.0;2020.0;9000.0;1.6;121.0;0.0;3.0;3.0;104.0;4 часа назад;0.0;11.0
55.0;https://auto.ru/cars/used/sale/hyundai/solaris/1105297461-fe9c1b25/;970000.0;2016.0;98000.0;1.6;123.0;0.0;3.0;15.0;104.0;3 часа назад;1.0;9.0
48.0;https://auto.ru/cars/used/sale/vaz/granta/1105140183-e88fb84e/;430000.0;2018.0;235000.0;1.6;82.0;0.0;3.0;15.0;104.0;4 часа назад;1.0;9.0
31.0;https://auto.ru/cars/used/sale/peugeot/206/1105207209-482784c0/;180000.0;2008.0;234000.0;1.6;110.0;0.0;3.0;15.0;23.0;4 часа назад;1.0;8.0
18.0;https://auto.ru/cars/used/sale/renault/logan/1105295886-08014d14/;400000.0;2016.0;469000.0;1.6;102.0;0.0;3.0;15.0;15.0;5 часов назад;1.0;0.0
18.0;https://auto.ru/cars/used/sale/renault/kaptur/1105273855-82701d84/;1370000.0;2018.0;114000.0;2.0;143.0;0.0;1.0;3.0;114.0;3 часа назад;0.0;12.0
49.0;https://auto.ru/cars/used/sale/volkswagen/polo/1105294245-9ad4e531/;580000.0;2018.0;199000.0;1.4;125.0;0.0;3.0;15.0;135.0;5 часов назад;1.0;7.0
18.0;https://auto.ru/cars/used/sale/renault/sandero/1105085154-282206ff/;760000.0;2015.0;77000.0;1.6;82.0;0.0;3.0;1.0;114.0;4 часа назад;1.0;6.0
15.0;https://auto.ru/cars/used/sale/kia/cerato/1105280430-b8dd5b36/;;2020.0;19000.0;1.6;128.0;0.0;3.0;15.0;135.0;NODATA;1.0;11.0
15.0;https://auto.ru/cars/used/sale/kia/rio/1105100294-4f1bf866/;1410000.0;2018.0;36000.0;1.4;100.0;0.0;1.0;1.0;104.0;4 часа назад;1.0;8.0
51.0;https://auto.ru/cars/used/sale/nissan/x_trail/1105063991-589e4115/;1060000.0;2010.0;180000.0;2.5;169.0;0.0;3.0;3.0;124.0;3 часа назад;0.0;2.0
61.0;https://auto.ru/cars/used/sale/ford/c_max/1105052226-3ceff589/;430000.0;2008.0;217000.0;1.6;109.0;1.0;3.0;4.0;104.0;4 часа назад;1.0;1.0
15.0;https://auto.ru/cars/used/sale/kia/ceed/1105099223-5e2e7d06/;920000.0;2013.0;116000.0;1.6;128.0;1.0;1.0;1.0;104.0;4 часа назад;1.0;9.0
12.0;https://auto.ru/cars/used/sale/skoda/octavia/1104637526-e5841381/;660000.0;2014.0;121000.0;1.6;90.0;1.0;3.0;7.0;114.0;4 часа назад;1.0;1.0
55.0;https://auto.ru/cars/used/sale/hyundai/sonata/1104888277-7234158e/;390000.0;2008.0;190000.0;2.0;131.0;0.0;1.0;15.0;104.0;4 часа назад;1.0;1.0
26.0;https://auto.ru/cars/used/sale/toyota/sienta/1105121859-89b1c76d/;820000.0;2011.0;281000.0;1.5;105.0;0.0;1.0;4.0;124.0;3 часа назад;0.0;8.0
38.0;https://auto.ru/cars/used/sale/great_wall/hoverh3/1105141173-4f16882c/;520000.0;2012.0;153000.0;2.0;122.0;0.0;3.0;3.0;104.0;4 часа назад;0.0;1.0
48.0;https://auto.ru/cars/used/sale/vaz/vesta/1105200008-1f333e00/;790000.0;2019.0;47000.0;1.8;122.0;0.0;2.0;15.0;124.0;4 часа назад;1.0;5.0
61.0;https://auto.ru/cars/used/sale/ford/focus/1104914719-dcb5960a/;410000.0;2007.0;250000.0;1.4;80.0;0.0;3.0;15.0;48.0;4 часа назад;1.0;2.0
13.0;https://auto.ru/cars/used/sale/mazda/cx_9/1104960661-5ff06666/;750000.0;2008.0;160000.0;3.7;277.0;0.0;1.0;3.0;104.0;4 часа назад;0.0;1.0
55.0;https://auto.ru/cars/used/sale/hyundai/santa_fe/1105298436-1863de1d/;540000.0;2008.0;212000.0;2.0;112.0;1.0;3.0;3.0;30.0;18 минут назад;0.0;2.0
51.0;https://auto.ru/cars/used/sale/nissan/patrol/1105296409-f7a9c798/;1810000.0;2011.0;213000.0;5.6;405.0;0.0;1.0;3.0;18.0;3 часа назад;0.0;1.0
18.0;https://auto.ru/cars/used/sale/renault/duster/1105246426-9e23624d/;850000.0;2015.0;11000.0;1.6;114.0;0.0;3.0;3.0;124.0;3 часа назад;1.0;8.0
57.0;https://auto.ru/cars/used/sale/uaz/patriot/1105296027-6cb70cf1/;300000.0;2007.0;158000.0;2.7;128.0;0.0;3.0;3.0;104.0;5 часов назад;0.0;1.0
18.0;https://auto.ru/cars/used/sale/renault/fluence/1105076904-e0728fb2/;540000.0;2011.0;204000.0;1.6;106.0;0.0;1.0;15.0;104.0;4 часа назад;1.0;1.0
6.0;https://auto.ru/cars/used/sale/honda/odyssey_na/1105298441-8fb0e437/;2850000.0;2018.0;34000.0;3.5;280.0;0.0;1.0;17.0;5.0;19 минут назад;1.0;8.0
20.0;https://auto.ru/cars/used/sale/opel/astra/1105298393-ed175d76/;900000.0;2013.0;148000.0;1.3;95.0;1.0;3.0;15.0;70.0;3 часа назад;1.0;1.0
13.0;https://auto.ru/cars/used/sale/mazda/6/1104938476-509d684c/;340000.0;2006.0;290000.0;3.0;222.0;0.0;3.0;15.0;23.0;4 часа назад;1.0;2.0
55.0;https://auto.ru/cars/used/sale/hyundai/creta/1105170821-c81da8b7/;1720000.0;2019.0;5000.0;1.6;128.0;1.0;3.0;3.0;104.0;4 часа назад;1.0;5.0
51.0;https://auto.ru/cars/used/sale/nissan/tiida/1105175009-6d890081/;520000.0;2008.0;163000.0;1.8;126.0;0.0;3.0;15.0;5.0;4 часа назад;1.0;5.0
15.0;https://auto.ru/cars/used/sale/kia/rio/1105228026-c8e97e6d/;970000.0;2019.0;70000.0;1.6;123.0;0.0;3.0;1.0;104.0;4 часа назад;1.0;9.0
13.0;https://auto.ru/cars/used/sale/mazda/3/1105109427-319620f1/;650000.0;2011.0;172000.0;1.6;105.0;0.0;1.0;15.0;104.0;4 часа назад;1.0;1.0
18.0;https://auto.ru/cars/used/sale/renault/logan/1105228560-e47a0ea2/;800000.0;2019.0;58000.0;1.6;113.0;0.0;3.0;15.0;104.0;4 часа назад;1.0;11.0
15.0;https://auto.ru/cars/used/sale/kia/rio/1105228026-c8e97e6d/;970000.0;2019.0;70000.0;1.6;123.0;0.0;3.0;1.0;104.0;4 часа назад;1.0;9.0
13.0;https://auto.ru/cars/used/sale/mazda/3/1105109427-319620f1/;650000.0;2011.0;172000.0;1.6;105.0;0.0;1.0;15.0;104.0;4 часа назад;1.0;1.0
55.0;https://auto.ru/cars/used/sale/hyundai/elantra/1105228832-434d5680/;1320000.0;2019.0;39000.0;1.6;128.0;0.0;1.0;15.0;104.0;33 минуты назад;1.0;2.0
18.0;https://auto.ru/cars/used/sale/renault/duster/1105297825-df7b1bb8/;1000000.0;2016.0;154000.0;1.5;109.0;1.0;3.0;3.0;34.0;3 часа назад;0.0;6.0
51.0;https://auto.ru/cars/used/sale/nissan/qashqai/1105296672-1029e3a7/;970000.0;2013.0;172000.0;2.0;141.0;0.0;3.0;3.0;111.0;3 часа назад;1.0;11.0
48.0;https://auto.ru/cars/used/sale/vaz/2170/1105298457-22ac489f/;250000.0;2012.0;140000.0;1.6;98.0;0.0;3.0;1.0;72.0;3 часа назад;1.0;0.0
26.0;https://auto.ru/cars/used/sale/toyota/rav_4/1105090809-909cb42a/;1360000.0;2010.0;205000.0;2.2;175.0;1.0;1.0;3.0;124.0;3 часа назад;0.0;8.0
55.0;https://auto.ru/cars/used/sale/hyundai/solaris/1105246857-9b8efeb0/;800000.0;2015.0;140000.0;1.4;107.0;0.0;3.0;15.0;124.0;4 часа назад;1.0;8.0
15.0;https://auto.ru/cars/used/sale/kia/rio/1105198462-92a73d03/;1430000.0;2019.0;47000.0;1.4;100.0;0.0;3.0;1.0;104.0;4 часа назад;1.0;0.0
58.0;https://auto.ru/cars/used/sale/infiniti/qx60/1105195247-e3161833/;;2014.0;157000.0;3.5;262.0;0.0;0.0;3.0;135.0;NODATA;0.0;1.0
15.0;https://auto.ru/cars/used/sale/kia/rio/1104929653-8ccfa7bf/;660000.0;2012.0;165000.0;1.4;107.0;0.0;1.0;15.0;124.0;4 часа назад;1.0;3.0
55.0;https://auto.ru/cars/used/sale/hyundai/solaris/1105085156-cf838639/;1510000.0;2020.0;3000.0;1.4;100.0;0.0;3.0;15.0;114.0;4 часа назад;1.0;11.0
15.0;https://auto.ru/cars/used/sale/kia/magentis/1104784925-167c9b7b/;580000.0;2009.0;311000.0;2.4;200.0;0.0;3.0;15.0;104.0;22 минуты назад;1.0;1.0
51.0;https://auto.ru/cars/used/sale/nissan/murano/1105223845-95d54597/;1420000.0;2012.0;130000.0;2.5;170.0;0.0;0.0;3.0;124.0;3 часа назад;1.0;1.0
55.0;https://auto.ru/cars/used/sale/hyundai/solaris/1105111770-4281b971/;1240000.0;2019.0;52000.0;1.6;123.0;0.0;3.0;15.0;104.0;4 часа назад;1.0;2.0
12.0;https://auto.ru/cars/used/sale/skoda/octavia/1104830391-9db10337/;1860000.0;2021.0;7000.0;2.0;190.0;0.0;2.0;7.0;124.0;4 часа назад;1.0;8.0
41.0;https://auto.ru/cars/used/sale/vortex/tingo/1105298416-253a13d6/;390000.0;2012.0;207000.0;1.9;132.0;0.0;3.0;3.0;97.0;3 часа назад;1.0;1.0
15.0;https://auto.ru/cars/used/sale/kia/ceed/1105148030-92809fac/;1610000.0;2018.0;14000.0;1.4;140.0;0.0;2.0;1.0;134.0;4 часа назад;1.0;5.0
51.0;https://auto.ru/cars/used/sale/nissan/almera/1105295411-f8aac766/;460000.0;2016.0;201000.0;1.6;102.0;0.0;1.0;15.0;114.0;3 часа назад;1.0;0.0
61.0;https://auto.ru/cars/used/sale/ford/focus/1104894505-4c3c43ee/;270000.0;2003.0;231000.0;1.4;75.0;0.0;1.0;15.0;104.0;4 часа назад;1.0;3.0
55.0;https://auto.ru/cars/used/sale/hyundai/tucson/1105077098-fa5d7d48/;770000.0;2005.0;240000.0;2.0;112.0;1.0;3.0;3.0;124.0;3 часа назад;0.0;8.0
55.0;https://auto.ru/cars/used/sale/hyundai/creta/1104882463-f15b8a12/;1400000.0;2020.0;35000.0;2.0;149.0;0.0;1.0;3.0;104.0;4 часа назад;0.0;9.0
26.0;https://auto.ru/cars/used/sale/toyota/rav_4/1105225795-b151e795/;1370000.0;2010.0;187000.0;0.0;154.0;4.0;4.0;3.0;124.0;3 часа назад;1.0;0.0
51.0;https://auto.ru/cars/used/sale/nissan/note/1104617090-6621e753/;390000.0;2007.0;150000.0;1.5;109.0;0.0;3.0;1.0;114.0;4 часа назад;1.0;9.0
61.0;https://auto.ru/cars/used/sale/ford/kuga/1105022104-465c87a5/;1360000.0;2015.0;132000.0;2.5;150.0;0.0;1.0;3.0;104.0;4 часа назад;1.0;11.0
18.0;https://auto.ru/cars/used/sale/renault/clio_symbol/1105138351-9f64434b/;310000.0;2008.0;162000.0;1.4;98.0;0.0;3.0;15.0;114.0;4 часа назад;1.0;13.0
26.0;https://auto.ru/cars/used/sale/toyota/hilux/1105293090-0be56c10/;1650000.0;2010.0;197000.0;3.0;170.0;1.0;3.0;6.0;124.0;3 часа назад;0.0;2.0
55.0;https://auto.ru/cars/used/sale/hyundai/i30/1103491970-1dccf4d6/;680000.0;2014.0;124000.0;1.6;128.0;1.0;3.0;1.0;114.0;4 часа назад;1.0;11.0
1.0;https://auto.ru/cars/used/sale/daewoo/nexia/1105296689-6066e416/;160000.0;2008.0;146000.0;1.5;80.0;0.0;3.0;15.0;60.0;3 часа назад;1.0;2.0
55.0;https://auto.ru/cars/used/sale/hyundai/solaris/1105245066-6999b601/;1340000.0;2020.0;36000.0;1.6;123.0;0.0;3.0;15.0;104.0;5 часов назад;1.0;11.0
9.0;https://auto.ru/cars/used/sale/mitsubishi/outlander/1104918595-bb38f445/;1330000.0;2013.0;134000.0;2.0;146.0;0.0;0.0;3.0;104.0;4 часа назад;1.0;2.0
13.0;https://auto.ru/cars/used/sale/mazda/cx_7/1105085157-38d28198/;750000.0;2011.0;210000.0;2.3;238.0;0.0;1.0;3.0;114.0;4 часа назад;1.0;11.0
18.0;https://auto.ru/cars/used/sale/renault/logan/1105179863-91036c4c/;350000.0;2012.0;102000.0;1.6;84.0;0.0;3.0;15.0;135.0;22 минуты назад;1.0;8.0
15.0;https://auto.ru/cars/used/sale/kia/rio/1103828315-77e5b9d8/;540000.0;2011.0;225000.0;1.6;123.0;0.0;3.0;15.0;114.0;4 часа назад;1.0;3.0
49.0;https://auto.ru/cars/used/sale/volkswagen/polo/1105207263-c2c0b972/;1320000.0;2020.0;18000.0;1.6;90.0;0.0;3.0;15.0;91.0;4 часа назад;1.0;11.0
50.0;https://auto.ru/cars/used/sale/chevrolet/niva/1105298395-94ae1af1/;720000.0;2016.0;49000.0;1.7;80.0;0.0;3.0;3.0;70.0;3 часа назад;0.0;8.0
13.0;https://auto.ru/cars/used/sale/mazda/3/1105295498-42531d9d/;470000.0;2007.0;272000.0;2.3;156.0;0.0;1.0;1.0;40.0;4 часа назад;1.0;1.0
20.0;https://auto.ru/cars/used/sale/opel/astra/1105003574-aa1299b0/;500000.0;2010.0;85000.0;1.4;90.0;0.0;2.0;1.0;104.0;4 часа назад;1.0;3.0
62.0;https://auto.ru/cars/used/sale/jac/s5/1105105706-65424692/;980000.0;2019.0;26000.0;2.0;161.0;0.0;2.0;3.0;114.0;4 часа назад;1.0;1.0
20.0;https://auto.ru/cars/used/sale/opel/astra/1105157808-1b18c554/;480000.0;2008.0;211000.0;1.9;120.0;1.0;3.0;1.0;124.0;3 часа назад;1.0;9.0
26.0;https://auto.ru/cars/used/sale/toyota/rav_4/1105229476-68ad9d9f/;1930000.0;2014.0;148000.0;2.2;149.0;1.0;3.0;3.0;124.0;4 часа назад;0.0;5.0
55.0;https://auto.ru/cars/used/sale/hyundai/ix35/1105234602-e5ab581a/;910000.0;2012.0;152000.0;2.0;184.0;1.0;1.0;3.0;97.0;4 часа назад;0.0;8.0
9.0;https://auto.ru/cars/used/sale/mitsubishi/lancer/1105283871-30e69238/;660000.0;2012.0;150000.0;1.8;140.0;0.0;0.0;15.0;104.0;4 часа назад;1.0;1.0
50.0;https://auto.ru/cars/used/sale/chevrolet/aveo/1105247765-f90397ff/;640000.0;2013.0;143000.0;1.6;115.0;0.0;3.0;15.0;124.0;3 часа назад;1.0;11.0
18.0;https://auto.ru/cars/used/sale/renault/kaptur/1105096362-de9371f6/;1480000.0;2018.0;53000.0;1.6;114.0;0.0;0.0;3.0;104.0;4 часа назад;1.0;9.0
51.0;https://auto.ru/cars/used/sale/nissan/almera_classic/1105211185-e0f10a67/;450000.0;2012.0;128000.0;1.6;107.0;0.0;3.0;15.0;104.0;4 часа назад;1.0;1.0
49.0;https://auto.ru/cars/used/sale/volkswagen/jetta/1104983868-d469cd83/;790000.0;2011.0;162000.0;1.4;160.0;0.0;2.0;15.0;114.0;4 часа назад;1.0;8.0
51.0;https://auto.ru/cars/used/sale/nissan/pathfinder/1105297784-fb41286a/;1010000.0;2007.0;188000.0;4.0;270.0;0.0;1.0;3.0;104.0;4 часа назад;0.0;1.0
51.0;https://auto.ru/cars/used/sale/nissan/x_trail/1105297196-0c5fb7a9/;1700000.0;2014.0;124000.0;1.6;163.0;0.0;3.0;3.0;104.0;4 часа назад;1.0;2.0
15.0;https://auto.ru/cars/used/sale/kia/rio/1105076217-e3fdae43/;720000.0;2015.0;164000.0;1.6;123.0;0.0;1.0;15.0;114.0;4 часа назад;1.0;8.0
